https://www.realmeye.com/number-of-active-players-by-rank,,,,
A new entry is automatically added every twelve hours.,,,,
Historical data from 059,,,,
Sheet by Marv,,,,
Time,Date,Players,Change/24H,Notes
7:36:19,2024-05-20,59190,-218,
19:36:11,2024-05-20,59351,322,
7:36:10,2024-05-21,59031,-640,
19:36:10,2024-05-21,59471,880,
7:36:10,2024-05-22,59544,146,
19:36:10,2024-05-22,59831,574,
7:36:10,2024-05-23,59540,-582,
19:36:10,2024-05-23,59431,-218,
7:36:10,2024-05-24,59206,-450,
19:36:10,2024-05-24,59008,-396,
7:36:10,2024-05-25,58851,-314,
19:36:10,2024-05-25,58797,-108,
7:36:10,2024-05-26,58667,-260,
19:36:10,2024-05-26,58608,-118,
7:36:10,2024-05-27,58466,-284,
19:36:11,2024-05-27,58451,-30,
7:36:10,2024-05-28,58421,-60,
19:37:22,2024-05-28,58414,-14,
7:36:10,2024-05-29,58134,-561,
19:36:11,2024-05-29,58088,-92,
7:36:10,2024-05-30,57991,-194,
19:36:10,2024-05-30,57868,-246,
7:36:10,2024-05-31,57924,112,
19:36:11,2024-05-31,58239,630,
7:36:10,2024-06-01,58700,922,
19:36:10,2024-06-01,59089,778,
7:36:10,2024-06-02,58505,-1168,
19:36:11,2024-06-02,58285,-440,
7:36:10,2024-06-03,57675,-1220,
19:36:10,2024-06-03,57398,-554,
7:36:10,2024-06-04,57786,776,
19:36:10,2024-06-04,57080,-1412,
7:36:10,2024-06-05,57192,224,
19:36:10,2024-06-05,56996,-392,
7:36:10,2024-06-06,57047,102,
19:36:11,2024-06-06,56749,-596,
7:36:12,2024-06-07,56815,132,
19:36:11,2024-06-07,56800,-30,
7:36:10,2024-06-08,56744,-112,
19:36:10,2024-06-08,56778,68,
7:36:29,2024-06-09,56748,-60,
19:36:10,2024-06-09,56632,-232,
7:36:10,2024-06-10,56691,118,
19:36:10,2024-06-10,56447,-488,
7:36:10,2024-06-11,56145,-604,
19:36:10,2024-06-11,55889,-512,
19:36:12,2024-06-12,55593,-296,
7:36:10,2024-06-13,55546,-94,
19:36:10,2024-06-13,55533,-26,
7:36:10,2024-06-14,55382,-302,
19:36:10,2024-06-14,55169,-426,
7:36:10,2024-06-15,55309,280,
19:36:10,2024-06-15,55306,-6,
7:36:10,2024-06-16,55270,-72,
19:36:10,2024-06-16,55197,-146,
7:36:10,2024-06-17,54353,-1688,
19:36:10,2024-06-17,53934,-838,
7:36:11,2024-06-18,52267,-3334,
19:36:10,2024-06-18,52619,704,
7:36:10,2024-06-19,52155,-928,
19:36:10,2024-06-19,51747,-816,
7:36:11,2024-06-20,51311,-872,
19:36:10,2024-06-20,51684,746,
7:36:10,2024-06-21,51332,-704,
19:36:10,2024-06-21,51181,-302,
7:36:10,2024-06-22,50988,-386,
19:36:10,2024-06-22,50829,-318,
7:36:10,2024-06-23,50502,-654,
19:36:10,2024-06-23,50368,-268,
7:36:10,2024-06-24,49991,-754,
19:36:10,2024-06-24,49776,-430,
7:36:10,2024-06-25,49477,-598,
19:36:10,2024-06-25,49795,636,
7:36:11,2024-06-26,49612,-366,
19:36:10,2024-06-26,49464,-296,
7:36:10,2024-06-27,49029,-870,
19:36:11,2024-06-27,48808,-442,
7:36:10,2024-06-28,48652,-312,
19:36:10,2024-06-28,48625,-54,
7:36:10,2024-06-29,49258,1266,
19:36:10,2024-06-29,48943,-630,
7:36:10,2024-06-30,48701,-484,
19:36:10,2024-06-30,48790,178,
7:36:10,2024-07-01,49563,1546,
19:36:10,2024-07-01,49743,360,
7:36:10,2024-07-02,49696,-94,
19:36:12,2024-07-02,49565,-262,
7:36:10,2024-07-03,49552,-26,
19:36:10,2024-07-03,49567,30,
7:36:10,2024-07-04,49482,-170,
19:36:10,2024-07-04,49325,-314,
7:36:10,2024-07-05,48949,-752,
19:36:10,2024-07-05,48755,-388,
7:36:10,2024-07-06,48705,-100,
19:36:10,2024-07-06,48685,-40,
7:36:10,2024-07-07,48479,-412,
19:36:10,2024-07-07,48413,-132,
7:36:10,2024-07-08,48298,-230,
19:36:10,2024-07-08,48268,-60,
7:36:10,2024-07-09,48061,-414,
19:36:10,2024-07-09,47745,-632,
7:36:10,2024-07-10,47568,-354,
19:36:10,2024-07-10,47479,-178,
7:36:10,2024-07-11,47278,-402,
19:36:10,2024-07-11,47233,-90,
7:36:10,2024-07-12,47141,-184,
19:36:10,2024-07-12,47041,-200,
7:36:10,2024-07-13,46647,-788,
19:36:10,2024-07-13,46308,-678,
7:36:10,2024-07-14,46038,-540,
19:36:10,2024-07-14,45677,-722,
7:36:10,2024-07-15,45303,-748,
19:36:10,2024-07-15,45242,-122,
7:36:10,2024-07-16,45048,-388,
19:36:13,2024-07-16,45136,176,
7:36:10,2024-07-17,45106,-60,
19:36:10,2024-07-17,44959,-294,
7:36:10,2024-07-18,44807,-304,
19:36:10,2024-07-18,44642,-330,
7:36:10,2024-07-19,44716,148,
19:36:10,2024-07-19,44677,-78,
7:36:10,2024-07-20,44791,228,
19:36:10,2024-07-20,44792,2,
7:36:10,2024-07-21,45026,468,
19:36:10,2024-07-21,45152,252,
7:36:10,2024-07-22,45271,238,
19:36:10,2024-07-22,45364,186,
7:36:11,2024-07-23,45486,244,
19:36:10,2024-07-23,45558,144,
7:36:11,2024-07-24,45590,64,
19:36:10,2024-07-24,45614,48,
7:36:10,2024-07-25,45670,112,
19:36:10,2024-07-25,45714,88,
7:36:10,2024-07-26,45641,-146,
19:36:10,2024-07-26,45667,52,
7:36:10,2024-07-27,45505,-324,
19:36:10,2024-07-27,45405,-200,
7:36:10,2024-07-28,45319,-172,
19:36:10,2024-07-28,45262,-114,
7:36:10,2024-07-29,45173,-178,
19:36:11,2024-07-29,45161,-24,
7:36:10,2024-07-30,45271,220,
19:36:10,2024-07-30,45480,418,
7:36:11,2024-07-31,45793,626,
19:36:10,2024-07-31,46081,576,
7:36:10,2024-08-01,46651,1140,
19:36:11,2024-08-01,46970,638,
7:36:10,2024-08-02,47333,726,
19:36:10,2024-08-02,47913,1160,
7:36:10,2024-08-03,48335,844,
19:36:10,2024-08-03,48745,820,
7:36:10,2024-08-04,48926,362,
19:36:10,2024-08-04,49101,350,
7:36:10,2024-08-05,49229,256,
19:36:10,2024-08-05,49335,212,
7:36:10,2024-08-06,49452,234,
19:36:10,2024-08-06,49420,-64,
7:36:10,2024-08-07,49523,206,
19:36:15,2024-08-07,49692,338,
7:36:10,2024-08-08,49952,520,
19:36:11,2024-08-08,50019,134,
7:36:10,2024-08-09,50068,98,
19:36:10,2024-08-09,50050,-36,
7:36:10,2024-08-10,50244,388,
19:36:10,2024-08-10,50416,344,
7:36:11,2024-08-11,50576,320,
19:36:10,2024-08-11,50690,228,
7:36:10,2024-08-12,50880,380,
19:37:46,2024-08-12,51014,267,
7:36:10,2024-08-13,51047,66,
19:36:10,2024-08-13,51272,450,
7:36:10,2024-08-14,51183,-178,
19:36:10,2024-08-14,51144,-78,
7:36:10,2024-08-15,50847,-594,
19:36:10,2024-08-15,50795,-104,
7:36:25,2024-08-16,50629,-332,
19:36:10,2024-08-16,50403,-452,
7:36:10,2024-08-17,50225,-356,
19:36:10,2024-08-17,50043,-364,
7:36:10,2024-08-18,49911,-264,
19:36:10,2024-08-18,49818,-186,
7:36:10,2024-08-19,49619,-398,
19:36:11,2024-08-19,49603,-32,
7:36:10,2024-08-20,49524,-158,
19:36:10,2024-08-20,49656,264,
7:36:11,2024-08-21,49570,-172,
19:36:10,2024-08-21,49448,-244,
7:36:10,2024-08-22,49219,-458,
19:36:10,2024-08-22,49131,-176,
7:36:10,2024-08-23,48944,-374,
19:36:10,2024-08-23,48869,-150,
7:36:10,2024-08-24,48675,-388,
19:36:10,2024-08-24,48675,0,
7:36:10,2024-08-25,48648,-54,
19:36:10,2024-08-25,48593,-110,
7:36:11,2024-08-26,48585,-16,
19:36:10,2024-08-26,48608,46,
7:36:11,2024-08-27,48561,-94,
19:36:10,2024-08-27,48254,-614,
7:36:10,2024-08-28,47898,-712,
19:36:10,2024-08-28,47766,-264,
7:36:10,2024-08-29,47504,-524,
19:36:10,2024-08-29,47318,-372,
7:36:11,2024-08-30,47079,-478,
19:36:10,2024-08-30,46914,-330,
7:36:10,2024-08-31,46766,-296,
19:36:10,2024-08-31,46723,-86,
7:36:10,2024-09-01,46544,-358,
19:36:10,2024-09-01,46473,-142,
7:36:10,2024-09-02,46261,-424,
19:36:10,2024-09-02,46188,-146,
7:36:10,2024-09-03,46017,-342,
19:36:10,2024-09-03,45799,-436,
7:36:10,2024-09-04,45538,-522,
19:36:11,2024-09-04,45340,-396,
7:36:10,2024-09-05,45102,-476,
19:36:10,2024-09-05,45006,-192,
7:36:10,2024-09-06,44784,-444,
19:36:10,2024-09-06,45165,762,
7:36:10,2024-09-07,45230,130,
19:36:10,2024-09-07,45333,206,
7:36:10,2024-09-08,45259,-148,
19:36:10,2024-09-08,45361,204,
7:36:10,2024-09-09,45232,-258,
19:36:10,2024-09-09,45196,-72,
7:36:12,2024-09-10,45000,-392,
19:36:10,2024-09-10,45007,14,
7:36:10,2024-09-11,44887,-240,
19:36:10,2024-09-11,44806,-162,
7:36:10,2024-09-12,44749,-114,
19:36:10,2024-09-12,44791,84,
7:36:10,2024-09-13,44672,-238,
19:36:10,2024-09-13,44641,-62,
7:36:10,2024-09-14,44436,-410,
19:36:10,2024-09-14,44370,-132,
7:36:10,2024-09-15,44359,-22,
19:36:10,2024-09-15,44283,-152,
7:36:10,2024-09-16,44129,-308,
19:36:11,2024-09-16,43946,-366,
7:36:10,2024-09-17,43728,-436,
19:36:10,2024-09-17,44304,1152,
7:36:10,2024-09-18,44879,1150,
19:36:10,2024-09-18,45136,514,
7:36:10,2024-09-19,45379,486,
19:36:10,2024-09-19,45534,310,
7:36:10,2024-09-20,45784,500,
19:36:10,2024-09-20,45606,-356,
7:36:10,2024-09-21,45634,56,
19:36:11,2024-09-21,45817,366,
7:36:10,2024-09-22,45894,154,
19:36:10,2024-09-22,46135,482,
7:36:11,2024-09-23,46142,14,
19:36:10,2024-09-23,46247,210,
7:36:10,2024-09-24,46222,-50,
19:36:10,2024-09-24,46242,40,
7:36:10,2024-09-25,46286,88,
19:36:10,2024-09-25,46328,84,
7:36:10,2024-09-26,46282,-92,
19:36:15,2024-09-26,46167,-230,
7:36:10,2024-09-27,46176,18,
19:36:10,2024-09-27,46153,-46,
7:36:10,2024-09-28,46180,54,
19:36:10,2024-09-28,46233,106,
7:36:10,2024-09-29,46382,298,
19:36:10,2024-09-29,46537,310,
7:36:11,2024-09-30,46575,76,
19:36:10,2024-09-30,46608,66,
7:36:13,2024-10-01,46647,78,
19:36:10,2024-10-01,46543,-208,
7:36:10,2024-10-02,46716,346,
19:36:11,2024-10-02,46990,548,
7:36:10,2024-10-03,47281,582,
19:36:10,2024-10-03,47392,222,
7:36:10,2024-10-04,47454,124,
19:36:12,2024-10-04,47666,424,
7:36:10,2024-10-05,47805,278,
19:36:12,2024-10-05,48013,416,
7:36:10,2024-10-06,48202,378,
19:36:10,2024-10-06,48210,16,
7:36:11,2024-10-07,48454,488,
19:36:10,2024-10-07,48625,342,
7:36:10,2024-10-08,48746,242,
19:36:10,2024-10-08,48804,116,
7:36:10,2024-10-09,48900,192,
19:36:10,2024-10-09,49021,242,
7:36:10,2024-10-10,49037,32,
19:36:11,2024-10-10,49010,-54,
7:36:11,2024-10-11,49015,10,
19:36:10,2024-10-11,49046,62,
7:36:10,2024-10-12,49099,106,
19:36:11,2024-10-12,49215,232,
7:36:10,2024-10-13,49303,176,
19:36:10,2024-10-13,49347,88,
7:36:10,2024-10-14,49361,28,
19:36:10,2024-10-14,49431,140,
7:36:10,2024-10-15,49415,-32,
19:36:11,2024-10-15,49394,-42,
7:36:10,2024-10-16,49198,-392,
19:36:11,2024-10-16,48940,-516,
7:36:10,2024-10-17,48685,-510,
19:36:10,2024-10-17,48554,-262,
7:36:11,2024-10-18,48315,-478,
19:36:12,2024-10-18,48099,-432,
7:36:10,2024-10-19,47906,-386,
19:36:10,2024-10-19,47896,-20,
7:36:10,2024-10-20,47799,-194,
19:36:10,2024-10-20,47689,-220,
7:36:10,2024-10-21,47539,-300,
19:36:10,2024-10-21,47375,-328,
7:36:12,2024-10-22,47250,-250,
19:36:10,2024-10-22,47211,-78,
7:36:10,2024-10-23,47044,-334,
19:36:10,2024-10-23,46956,-176,
7:36:10,2024-10-24,46845,-222,
19:36:11,2024-10-24,46972,254,
7:36:12,2024-10-25,46927,-90,
19:36:10,2024-10-25,46913,-28,
7:36:10,2024-10-26,46908,-10,
19:36:11,2024-10-26,47033,250,
7:36:10,2024-10-27,46968,-130,
19:36:10,2024-10-27,46868,-200,
7:36:10,2024-10-28,46703,-330,
19:36:10,2024-10-28,47056,706,
7:36:10,2024-10-29,46440,-1232,
19:36:10,2024-10-29,46342,-196,
7:36:10,2024-10-30,46311,-62,
19:38:01,2024-10-30,46208,-205,
7:36:11,2024-10-31,46178,-60,
19:36:12,2024-10-31,46220,84,
7:36:10,2024-11-01,46101,-238,
19:36:10,2024-11-01,46121,40,
7:36:10,2024-11-02,46204,166,
19:36:10,2024-11-02,46198,-12,
7:36:10,2024-11-03,46002,-392,
20:36:10,2024-11-03,45926,-140,
8:36:10,2024-11-04,45823,-206,
20:36:10,2024-11-04,45666,-314,
8:36:10,2024-11-05,45426,-480,
20:36:10,2024-11-05,45082,-688,
8:36:10,2024-11-06,44974,-216,
20:36:10,2024-11-06,44842,-264,
8:36:10,2024-11-07,44707,-270,
20:36:10,2024-11-07,44391,-632,
8:36:10,2024-11-08,44099,-584,
20:36:10,2024-11-08,43892,-414,
8:36:10,2024-11-09,43700,-384,
20:36:10,2024-11-09,43473,-454,
8:36:10,2024-11-10,43473,0,
20:36:10,2024-11-10,43429,-88,
8:36:10,2024-11-11,43411,-36,
20:36:10,2024-11-11,43315,-192,
8:36:10,2024-11-12,43245,-140,
20:39:20,2024-11-12,43097,-295,
8:36:10,2024-11-13,42986,-223,
20:36:10,2024-11-13,42904,-164,
8:36:10,2024-11-14,42661,-486,
20:36:10,2024-11-14,42391,-540,
8:36:11,2024-11-15,42240,-302,
20:36:11,2024-11-15,42100,-280,
8:36:10,2024-11-16,41945,-310,
20:36:11,2024-11-16,41801,-288,
8:36:10,2024-11-17,41859,116,
20:36:10,2024-11-17,41724,-270,
8:36:11,2024-11-18,41591,-266,
20:36:10,2024-11-18,41089,-1004,
8:36:10,2024-11-19,40325,-1528,
20:36:10,2024-11-19,40606,562,
8:36:12,2024-11-20,40571,-70,
20:36:10,2024-11-20,40557,-28,
8:36:10,2024-11-21,40552,-10,
20:36:10,2024-11-21,40454,-196,
8:36:10,2024-11-22,40373,-162,
20:36:10,2024-11-22,40264,-218,
8:36:10,2024-11-23,40136,-256,
20:36:10,2024-11-23,40046,-180,
8:36:10,2024-11-24,39918,-256,
20:36:10,2024-11-24,39762,-312,
8:36:11,2024-11-25,39564,-396,
20:36:10,2024-11-25,39430,-268,
8:36:10,2024-11-26,39349,-162,
20:36:10,2024-11-26,39252,-194,
8:36:11,2024-11-27,39848,1192,
20:36:10,2024-11-27,40377,1058,
8:36:10,2024-11-28,40869,984,
20:36:10,2024-11-28,41175,612,
8:36:10,2024-11-29,41497,644,
20:36:10,2024-11-29,41818,642,
8:36:10,2024-11-30,42007,378,
20:36:10,2024-11-30,42259,504,
8:36:12,2024-12-01,42496,474,
20:36:10,2024-12-01,42675,358,
8:36:10,2024-12-02,42668,-14,
20:36:10,2024-12-02,43108,880,
8:36:10,2024-12-03,43797,1378,
20:36:11,2024-12-03,43982,370,
8:36:10,2024-12-04,44108,252,
20:36:11,2024-12-04,44240,264,
8:36:12,2024-12-05,44466,452,
20:36:10,2024-12-05,44686,440,
8:36:10,2024-12-06,44777,182,
20:36:10,2024-12-06,44845,136,
8:36:10,2024-12-07,45043,396,
20:36:10,2024-12-07,45399,712,
8:36:10,2024-12-08,45505,212,
20:36:10,2024-12-08,45559,108,
8:36:14,2024-12-09,45572,26,
20:36:10,2024-12-09,45572,0,
8:36:10,2024-12-10,45509,-126,
20:36:10,2024-12-10,45771,524,
8:39:46,2024-12-11,45415,-708,
20:36:10,2024-12-11,45227,-378,
8:36:10,2024-12-12,44979,-496,
20:36:11,2024-12-12,44862,-234,
8:36:10,2024-12-13,44594,-536,
20:36:10,2024-12-13,44388,-412,
8:36:10,2024-12-14,44157,-462,
20:36:10,2024-12-14,43997,-320,
8:36:10,2024-12-15,43605,-784,
20:36:10,2024-12-15,43418,-374,
8:36:10,2024-12-16,43246,-344,
20:36:11,2024-12-16,43194,-104,
8:36:10,2024-12-17,43094,-200,
20:36:10,2024-12-17,43282,376,
8:36:11,2024-12-18,43686,808,
20:36:12,2024-12-18,43904,436,
8:36:10,2024-12-19,43894,-20,
20:36:10,2024-12-19,43747,-294,
8:36:10,2024-12-20,43715,-64,
20:36:10,2024-12-20,43669,-92,
8:36:10,2024-12-21,43703,68,
20:36:10,2024-12-21,43590,-226,
8:36:10,2024-12-22,43540,-100,
20:39:37,2024-12-22,43610,139,
8:36:10,2024-12-23,43752,285,
20:36:10,2024-12-23,43914,324,
8:36:10,2024-12-24,44043,258,
20:36:10,2024-12-24,44210,334,
8:36:11,2024-12-25,44337,254,
20:36:10,2024-12-25,44509,344,
8:36:11,2024-12-26,44626,234,
20:36:10,2024-12-26,44864,476,
8:36:10,2024-12-27,45047,366,
20:39:29,2024-12-27,45051,8,
8:36:11,2024-12-28,45026,-50,
20:36:10,2024-12-28,44831,-390,
8:36:10,2024-12-29,44708,-246,
20:36:14,2024-12-29,44709,2,
8:36:11,2024-12-30,44771,124,
20:36:11,2024-12-30,44906,270,
8:36:10,2024-12-31,45131,450,
20:36:12,2024-12-31,45311,360,
8:36:15,2025-01-01,44968,-686,
20:36:10,2025-01-01,44905,-126,
8:36:10,2025-01-02,44920,30,
20:36:10,2025-01-02,45099,358,
8:39:27,2025-01-03,44992,-213,
20:39:01,2025-01-03,45068,152,
8:40:01,2025-01-04,45131,126,
20:38:23,2025-01-04,45053,-156,
8:36:10,2025-01-05,45101,96,
20:36:10,2025-01-05,45120,38,
8:36:10,2025-01-06,45048,-144,
20:38:59,2025-01-06,45099,102,
8:36:11,2025-01-07,45133,68,
20:39:32,2025-01-07,44994,-277,
8:36:11,2025-01-08,45056,125,
20:36:10,2025-01-08,44968,-176,
8:36:10,2025-01-09,44985,34,
20:36:10,2025-01-09,44974,-22,
8:36:11,2025-01-10,44946,-56,
20:39:20,2025-01-10,44942,-8,
8:36:10,2025-01-11,44933,-18,
20:36:13,2025-01-11,45046,226,
8:36:10,2025-01-12,45115,138,
20:40:21,2025-01-12,45140,50,
8:36:11,2025-01-13,45123,-34,
20:36:10,2025-01-13,45081,-84,
8:36:10,2025-01-14,44878,-406,
20:36:10,2025-01-14,44553,-650,
8:36:10,2025-01-15,44313,-480,
20:36:11,2025-01-15,44224,-178,
8:36:10,2025-01-16,44134,-180,
20:36:11,2025-01-16,43879,-510,
8:36:10,2025-01-17,43856,-46,
20:36:10,2025-01-17,43863,14,
8:36:10,2025-01-18,43934,142,
20:36:10,2025-01-18,44108,348,
8:36:10,2025-01-19,44173,130,
20:36:10,2025-01-19,44337,328,
8:36:11,2025-01-20,44324,-26,
20:36:48,2025-01-20,44262,-124,
8:36:10,2025-01-21,44088,-348,
20:36:11,2025-01-21,44203,230,
8:40:50,2025-01-22,44038,-328,
20:36:11,2025-01-22,44008,-60,
8:36:10,2025-01-23,43982,-52,
20:36:10,2025-01-23,43912,-140,
8:36:11,2025-01-24,43840,-144,
20:39:28,2025-01-24,43929,177,
8:36:11,2025-01-25,44016,175,
20:36:44,2025-01-25,44134,236,
8:36:10,2025-01-26,44242,216,
20:39:45,2025-01-26,44359,233,
8:39:53,2025-01-27,44381,44,
20:39:11,2025-01-27,44370,-22,
8:36:14,2025-01-28,44369,-2,
20:36:10,2025-01-28,44587,436,
8:36:10,2025-01-29,44913,652,
20:36:10,2025-01-29,45108,390,
8:38:57,2025-01-30,45059,-98,
20:36:11,2025-01-30,45295,474,
8:36:10,2025-01-31,45425,260,
20:36:10,2025-01-31,45350,-150,
8:41:13,2025-02-01,45513,324,
20:36:11,2025-02-01,45680,336,
8:36:10,2025-02-02,45741,122,
20:36:10,2025-02-02,45758,34,
8:40:51,2025-02-03,45640,-234,
20:36:10,2025-02-03,45507,-268,
8:36:10,2025-02-04,45403,-208,
20:36:11,2025-02-04,45378,-50,
8:36:11,2025-02-05,45293,-170,
20:36:10,2025-02-05,45302,18,
8:36:12,2025-02-06,45206,-192,
20:36:54,2025-02-06,45243,74,
8:36:15,2025-02-07,45147,-192,
20:36:10,2025-02-07,45128,-38,
8:36:10,2025-02-08,45227,198,
20:36:10,2025-02-08,45340,226,
8:36:10,2025-02-09,45313,-54,
20:36:11,2025-02-09,45329,32,
8:36:11,2025-02-10,45119,-420,
20:36:11,2025-02-10,45060,-118,
8:36:11,2025-02-11,44891,-338,
20:36:11,2025-02-11,44706,-370,
8:36:15,2025-02-12,44554,-304,
20:36:13,2025-02-12,44395,-318,
8:36:11,2025-02-13,44188,-414,
20:36:13,2025-02-13,44224,72,
8:36:16,2025-02-14,44034,-380,
20:36:11,2025-02-14,44138,208,
8:36:12,2025-02-15,43951,-374,
20:36:10,2025-02-15,43934,-34,
8:36:14,2025-02-16,43899,-70,
20:36:10,2025-02-16,44026,254,
8:36:11,2025-02-17,44125,198,
20:36:10,2025-02-17,44279,308,
8:36:10,2025-02-18,44287,16,
20:36:17,2025-02-18,44356,138,
8:36:11,2025-02-19,44332,-48,
20:36:13,2025-02-19,44388,112,
8:36:10,2025-02-20,44518,260,
20:36:12,2025-02-20,44446,-144,
8:36:11,2025-02-21,44290,-312,
20:36:11,2025-02-21,44268,-44,
8:36:11,2025-02-22,44218,-100,
20:36:10,2025-02-22,44155,-126,
8:36:11,2025-02-23,44187,64,
20:36:10,2025-02-23,44213,52,
8:36:11,2025-02-24,44260,94,
20:36:11,2025-02-24,44198,-124,
8:36:10,2025-02-25,44198,0,
20:36:11,2025-02-25,44317,238,
8:38:14,2025-02-26,44192,-249,
20:36:10,2025-02-26,44145,-94,
8:36:10,2025-02-27,44059,-172,
20:36:10,2025-02-27,43905,-308,
8:36:10,2025-02-28,43919,28,
20:36:10,2025-02-28,43997,156,
8:36:10,2025-03-01,44086,178,
20:41:04,2025-03-01,44088,4,
8:36:10,2025-03-02,44112,48,
20:36:12,2025-03-02,44031,-162,
8:36:11,2025-03-03,43864,-334,
20:36:11,2025-03-03,43777,-174,
8:36:11,2025-03-04,43579,-396,
20:36:12,2025-03-04,43563,-32,
8:36:10,2025-03-05,43431,-264,
20:36:10,2025-03-05,43382,-98,
8:36:11,2025-03-06,43229,-306,
20:40:53,2025-03-06,43164,-129,
8:36:10,2025-03-07,43074,-181,
20:36:10,2025-03-07,43086,24,
8:36:12,2025-03-08,43442,712,
20:40:17,2025-03-08,43828,768,
8:36:10,2025-03-09,43946,237,
19:36:10,2025-03-09,44014,148,
7:36:11,2025-03-10,44119,210,
19:36:11,2025-03-10,44133,28,
7:39:52,2025-03-11,44155,44,
19:36:11,2025-03-11,44593,881,
7:36:10,2025-03-12,45169,1152,
19:36:11,2025-03-12,45547,756,
7:36:11,2025-03-13,45737,380,
19:36:13,2025-03-13,45961,448,
7:41:52,2025-03-14,45946,-30,
19:36:10,2025-03-14,46102,314,
7:39:15,2025-03-15,46220,235,
19:36:11,2025-03-15,46335,231,
7:36:10,2025-03-16,46403,136,
19:36:10,2025-03-16,46553,300,
7:36:10,2025-03-17,46609,112,
19:36:10,2025-03-17,46651,84,
7:41:48,2025-03-18,46802,300,
19:36:11,2025-03-18,46924,246,
7:39:53,2025-03-19,46976,103,
19:36:10,2025-03-19,47011,70,
7:36:11,2025-03-20,47055,88,
19:36:12,2025-03-20,47128,146,
7:36:11,2025-03-21,47311,366,
19:36:10,2025-03-21,47479,336,
7:36:11,2025-03-22,47316,-326,
19:40:04,2025-03-22,47238,-155,
7:36:11,2025-03-23,47494,515,
19:36:12,2025-03-23,47774,560,
7:36:10,2025-03-25,48379,403,
19:36:11,2025-03-25,47607,-1544,
7:36:11,2025-03-26,47786,358,
19:36:11,2025-03-26,47700,-172,
7:36:11,2025-03-27,47592,-216,
19:42:03,2025-03-27,47762,337,
19:36:11,2025-03-28,47701,-61,
7:36:11,2025-03-29,47553,-296,
19:39:53,2025-03-29,47715,322,
7:36:10,2025-03-30,47844,259,
19:39:02,2025-03-30,48030,371,
7:36:11,2025-03-31,48130,201,
19:40:08,2025-03-31,48420,577,
7:36:11,2025-04-01,48304,-233,
19:36:12,2025-04-01,48302,-4,
7:36:10,2025-04-02,48293,-18,
19:36:11,2025-04-02,48357,128,
7:36:18,2025-04-03,48253,-208,
19:36:11,2025-04-03,48284,62,
7:36:11,2025-04-04,48195,-178,
19:36:14,2025-04-04,48121,-148,
19:39:41,2025-04-05,47987,-134,
7:36:10,2025-04-06,47732,-513,
19:36:11,2025-04-06,47614,-236,
7:36:12,2025-04-07,47398,-432,
19:36:11,2025-04-07,47043,-710,
7:36:12,2025-04-08,46464,-1158,
19:36:12,2025-04-08,46610,292,
7:36:11,2025-04-09,46465,-290,
19:36:10,2025-04-09,46660,390,
7:36:10,2025-04-10,46737,154,
19:36:11,2025-04-10,46771,68,
7:36:11,2025-04-11,46696,-150,
19:39:38,2025-04-11,46699,6,
7:36:10,2025-04-12,46824,251,
19:36:10,2025-04-12,46977,306,
7:36:11,2025-04-13,47012,70,
19:36:11,2025-04-13,46969,-86,
7:36:11,2025-04-14,46861,-216,
19:36:10,2025-04-14,46608,-506,
7:36:11,2025-04-15,46506,-204,
7:36:11,2025-04-16,46432,-74,
19:36:12,2025-04-16,46295,-274,
19:36:11,2025-04-17,46276,-19,
7:36:10,2025-04-18,46314,76,
19:36:10,2025-04-18,46413,198,
7:36:11,2025-04-19,46469,112,
19:36:11,2025-04-19,46512,86,
7:36:11,2025-04-20,46471,-82,
19:36:10,2025-04-20,46357,-228,
7:36:11,2025-04-21,46302,-110,
19:36:12,2025-04-21,46342,80,
7:36:12,2025-04-22,46427,170,
19:36:11,2025-04-22,46870,886,
7:36:11,2025-04-23,46666,-408,
19:36:11,2025-04-24,46080,-391,
7:36:11,2025-04-25,45763,-634,
19:36:12,2025-04-25,45661,-204,
7:36:10,2025-04-26,45367,-588,
19:36:11,2025-04-26,45215,-304,
7:36:11,2025-04-27,44994,-442,
19:36:11,2025-04-27,45008,28,
19:36:11,2025-04-28,44921,-87,
7:36:11,2025-04-29,44837,-168,
19:36:12,2025-04-29,44699,-276,
7:36:10,2025-04-30,44684,-30,
19:36:11,2025-04-30,44771,174,
7:36:11,2025-05-01,44731,-80,
19:36:11,2025-05-01,44853,244,
7:36:11,2025-05-02,44601,-504,
7:36:12,2025-05-03,44630,29,
19:36:11,2025-05-03,44671,82,
7:36:11,2025-05-04,44682,22,
19:36:13,2025-05-04,44756,148,
7:36:11,2025-05-05,44662,-188,
7:36:13,2025-05-06,44372,-290,
19:36:11,2025-05-06,44990,1236,
7:36:11,2025-05-07,45743,1506,
19:36:11,2025-05-07,46290,1094,
7:36:11,2025-05-08,46754,928,
19:36:11,2025-05-08,47059,610,
19:36:11,2025-05-09,47673,614,
7:36:12,2025-05-10,48273,1200,
19:36:11,2025-05-10,48720,894,
7:36:11,2025-05-11,49092,744,
19:36:12,2025-05-11,49332,480,
7:36:11,2025-05-12,49605,546,
19:36:11,2025-05-12,49788,366,
7:36:11,2025-05-13,50051,526,
19:36:10,2025-05-13,50241,380,
19:36:11,2025-05-14,50387,146,
19:36:11,2025-05-15,50730,343,
19:36:11,2025-05-16,51016,286,
7:36:12,2025-05-17,51055,78,
